actual,predicted,correct
lDViA,IDViA,False
JBbUfspeQ,JBdUfspeQ,False
AaWrhf,AaWrhf,True
EghTN,EghTN,True
skNpg,skNpg,True
tYifXSAml,tiifXSAmI,False
waKJvbWH,waKJvbWH,True
MxxHSOh,MxxHSOh,True
QxGYXk,QxGYXk,True
wKmTqBlgN,wKmTqDggN,False
ldvwL,ldvwL,True
mEHXX,mEHXX,True
bmrsBxkRA,bmrsBxkRA,True
tGASdyPG,tGASdyPG,True
lTILFrftT,ITILFrffT,False
ovnfPl,ovnfPl,True
eobNIgyhL,eobNIgyhL,True
eGRtaUNM,eGRtaUNM,True
XudtnYFXa,XudnnYFXa,False
lohtIUZEU,lohIIUZEU,False
pqOBn,pqOBn,True
SRWsz,SRWsz,True
vxxtA,vxxtA,True
axWaiv,axWaiv,True
IpGhtQB,lpGhtQB,False
eFmqw,eFmqw,True
ShpJV,ShpJV,True
NajvFmHR,NayyFmHR,False
HusPTzd,HusPTzd,True
heKJm,heKJm,True
fTISYaa,fTiSYaa,False
qFIDtb,qFlDtb,False
EQkIv,EQkIv,True
NOdqIC,NOdqlC,False
WKZCAUhaS,WWZCAUhaS,False
otKRAL,otKRAL,True
QeRsGS,QeRsGS,True
geooI,geool,False
snoTLEeMV,snoIZEeMV,False
gzRhPfL,gzRhPfL,True
SyqpzCZfZ,SyqqzZZfZ,False
VAaigLJWb,VAaigLJWb,True
InesRdPo,lneeRdPo,False
wlIpOZ,wIIpDZ,False
HLyJtpNL,HLyJtpNL,True
VwAIfH,VwAifH,False
GwwEbAW,GwwEbAW,True
jxwBE,jxwBE,True
pRrQlpyQ,pRrQIpyQ,False
gvfGDcb,gvfGDcb,True
dqrCNW,dqrCNW,True
nTQnCAO,nTQnCAO,True
VRdVeSbo,VRdVeSbo,True
AhFMxUE,AhFMxUE,True
DXhFh,DXhFh,True
ZImtBS,ZImtBS,True
FppfBTB,FppfBTB,True
XnqRDtC,XnqRDtC,True
fkbPcC,fkbPcC,True
EkgUaUmIE,EkgUaUmIE,True
gxwwEzJwp,gwwwEzJwp,False
YdjiZvAxN,YdjjZvAxN,False
HBHgzK,HBHgzK,True
QqtqLP,QqtqLP,True
qmRSyyGK,qmRSyyGK,True
ObqfAjqjs,ObqfAjqjs,True
okeFtKck,okeFfKck,False
JzjWI,JzjWl,False
LawDGtjB,LawOGfjB,False
Llrdxr,Llrdxr,True
gTshg,gTshg,True
nRlRs,nRIRs,False
SEhEX,SEhEX,True
RYvPC,RYvPC,True
tiQdRND,tiQdRND,True
MhZPXZW,MhZPXZW,True
jvoIT,jvolT,False
nYcdlx,nYcdIx,False
UdkYN,UdkYN,True
osPDMANL,osPDMANL,True
nYOXm,nYOXm,True
CUlecv,CUIecv,False
XhBCGs,XhBCGs,True
sCuaN,sCuaN,True
hoblo,hoblo,True
sRcijDm,sRsjjDm,False
ibfZnbuT,ibhZnbuT,False
WpNpIgFLA,WpNplgFLA,False
eWCBgQx,eWCBgQx,True
aicVed,aicVed,True
wYUnvNi,wYUnvNi,True
huTNCdXz,huTNCdXz,True
UpLOmwzkK,UpUOmwzMK,False
HnlMh,HnlMh,True
lLJEt,lLJEt,True
nrIWHy,nrlWHy,False
IgCFoe,lgCFoe,False
jihrt,jihrt,True
LMOQJADN,LMOQJADN,True
BbkdgOvm,BbkdgOvm,True
TZWipZHx,TZWipZHx,True
sHjANx,sHjANx,True
pIkBa,plkBa,False
rXcVkq,rXcVkq,True
qalyOZLhA,qqIvOZLhA,False
ioHjmM,ioHjmM,True
uKQmwl,uKQmwI,False
CCVQE,CCVQE,True
xPAhm,xPAhm,True
amHQD,amHQD,True
mlCmNnup,mICmNnup,False
UsNKpIg,UsNKpIg,True
ReOfqTC,ReOfqvC,False
RXKwuH,RXKwuH,True
GxqhzkiWz,GxqhzLiWz,False
sGGSnoNdo,sGGSnaNdo,False
kEEsWD,kEEsWD,True
UJclbXux,UJclbXux,True
BzGfhbsOS,BzGfhbsOS,True
kdgCZmvn,kdgCZmvn,True
keFeAAS,keFeAAS,True
wzvMpqzbs,wzyMpzzbs,False
rLLwR,rLLwR,True
YQANiN,YQANiN,True
NshHg,NshHg,True
TfBQRO,TfBQRO,True
AtABITZc,AtABIIZc,False
GZKJYsk,GZKJYsk,True
ppTex,ppTex,True
ekbRA,ekbRA,True
VJwmeN,VJwmeN,True
qfDts,qfDts,True
xHTqFvSA,xHTqFvSA,True
GbygrAOIQ,GbygrAOlQ,False
ApvhMPR,ApvhMPR,True
sAibPJ,sAibPJ,True
Rnzmhii,Rnzmhii,True
ryzOkLW,ryzOkLW,True
fhMRto,fhMRto,True
DGDcgGs,DGDggGs,False
pVBaEqk,pVBaEqk,True
zaQKWV,zaQKWV,True
CzjPsTjK,CzjPsTjK,True
aEVbFmn,aEVbFmn,True
jliIdGWxJ,jjlldGWJJ,False
XKvVoXq,XKvVoXq,True
ARxczKEz,ARxzzKEz,False
WYZoTXrMz,WYZoTXrMz,True
JLUheMYjM,JLUheMjjM,False
vYzLwdvp,vYzLwdvp,True
kMQBQ,kMQBQ,True
YCantxcy,YCantxcy,True
eFOvE,eFOvE,True
jTQaRTS,jTQaRTS,True
srdOVcol,srdOVccl,False
RMdQledCx,RMdOIedCx,False
lFcNhpX,lFcNhpX,True
UvYbQDnim,UvYbQQnim,False
tGjnQeDP,tGjnQeDP,True
GBOPSl,GBOPSI,False
XackpV,XackpV,True
GPpHNJMQZ,GPpHNJMQZ,True
SARJdhRX,SARJbhRX,False
NnqnTLYk,NnqnTLYk,True
hZLTCexF,hZLTCexF,True
tQTVoZY,tQTVoZY,True
ukQiZk,ukQiZk,True
QtmHb,QtmHb,True
krkDgLY,krkDgLY,True
mizQQsT,mizQQsT,True
RhCpqaUN,RhCpqaUN,True
SoVWW,SoVWW,True
xPvWFBo,xPvWFBo,True
ugDBBhy,ugDBBhy,True
APdOj,APdOj,True
OxfwtPa,OxfwtPa,True
IjIFePLw,ljIFePLw,False
yhXoq,yhXoq,True
tGNPwteMz,tGNPwteMz,True
kgQjWs,kgQjWs,True
twnDFCK,twnDFCK,True
AwkZqaLnV,AwkZqaLnV,True
FCCTOO,FCCTOO,True
SCeHSGc,SCeHSGc,True
SFEKC,SFEKC,True
XadCPZqZj,XadCPZZZj,False
yLnSIs,yLnSls,False
ahlVH,ahlVH,True
ZhZssYykk,ZhZssYykk,True
yQjBpFz,yQjBpFz,True
NPnnWLRCZ,NPnnWLRZZ,False
nogNjTc,nogNjTc,True
SPRNzC,SPRNzC,True
zUXDQ,zUXDQ,True
uMCZKWlI,uMCZKWll,False
ygBQY,ygBQY,True
PkksMZQdP,PkksMZQdP,True
YEnWQkSoT,YEnWQkSoT,True
UTLOgfv,UTLOgfv,True
fZyoaef,fZyoaef,True
Xptyru,Xptyru,True
DHAYpa,DHAYpa,True
HfeiTZM,HfeiTZM,True
QQlpd,QQIpd,False
DNzqz,DNzqz,True
zgHjS,zgHjS,True
PLgfR,PLgfR,True
FsBJsSIag,FsBJsSIag,True
tGwWKuXMd,tGwWKuXMd,True
SGuuTD,SGuuTD,True
VDBoM,VDBoM,True
MjnixQV,MjnixQV,True
DizsaXp,DizseXp,False
JaQuR,JaQuR,True
WNDEoj,WNDEoj,True
LZcgw,LZcgw,True
CqdwhHyi,CqdwHHyi,False
MCVJcu,MCVJcu,True
fguwM,fguwM,True
uQIHuOuL,uQlHuOuL,False
pTmqsd,pTmqsd,True
PLHBv,PLHBv,True
MvKpcxkCy,MyKpcxkCy,False
yQuNU,yQuNU,True
mOmMncN,mOmMncN,True
ZjKfgLTv,ZjKfgLTv,True
DSSVUOUz,DSSVUOUz,True
IrMHTUezc,lrMHTUezc,False
oaORk,oaORk,True
ymEcBcycV,ymEcBcycV,True
LxsBL,LxsBL,True
fLlAqP,fLiAqP,False
rYcKRLUgr,rYcKRLUgr,True
TWBOQ,TWBOQ,True
zVYuWyoV,zVYuWyoV,True
JdPwWq,JdPwWq,True
KNZMiAPHp,KNZMMAPHp,False
rINIg,rlNlg,False
btAsY,btAsY,True
IJsEy,IJsEy,True
iOYdnn,iOYdnn,True
PpAdkirf,PpAdkirf,True
dzVhBzmCB,dzVhBzmCB,True
xrBXj,xrBXj,True
UTutFqyrt,UTutFqyrt,True
CVLYNM,CVLYNM,True
aQOgYvzxE,aQOgYvzxE,True
JQGVJBje,JQGVJBje,True
rOhRbElPa,rDhRbEIPa,False
WKhsjm,WKhsjm,True
eFrZiuR,eFrEiuR,False
AndbuGpf,AndbuGpf,True
ziaiwym,ziaiwym,True
HeazcRXvn,HeazcRXvn,True
OxldQu,OxldQu,True
NuJiC,NuJiC,True
OOMeu,OOMeu,True
LNxaP,LNxaP,True
usPzRSS,usPzRSS,True
zsiqAW,zsiqAW,True
jtYEkNd,jYYEkNd,False
nOExd,nOExd,True
bBRJTryu,bBRJTryu,True
ccqgi,ccqgi,True
lfRLu,liRLu,False
BNPZk,BNPZk,True
TfenqJGK,TfenqJGK,True
KJudgSJ,KJudgSJ,True
eqwhezq,eqwhezq,True
txuLZFeFH,txuuZFeFH,False
OQoXX,OQoXX,True
UDkwJwD,UDkwJwD,True
vCJsBO,vCJsBO,True
ETqDHupPb,ETqDHupPb,True
kfROTAwwi,kfROTAwwi,True
BjztQ,BjztQ,True
tlSUmKg,tISUmKg,False
ZiOsxWHRP,ZiOsxWWRP,False
xiMsMKu,xiMsMKu,True
kSwCJF,kSwCJF,True
cwivy,cwivy,True
jxIYaaw,jxlYaaw,False
tYuKoQwD,tYuKoQwD,True
zyCVwgo,zyCVwgo,True
YuDATVc,YuDATVc,True
nfpwJBt,nfpwJBt,True
TxKMA,TxKMA,True
FiYoUlOW,FiYoUlOW,True
RCIYN,RCYYN,False
yQvWKEq,yQvWKEq,True
SZNOZNZEU,SZNOZNZEU,True
pKZpSpPIi,pKZpppPii,False
rzdgkr,rzdgkr,True
fHLCph,fHLCph,True
HFRzw,HFRzw,True
JrPnZpD,JrPnZpD,True
mVvsKfLIV,mVvsKfLIV,True
tMKwNgwy,tMKwNgwy,True
lMAYIMeFv,lMAYIMeFv,True
OarVCQBhE,OavVQQBhE,False
OYlAanXtp,OllAanKtp,False
yGUUYTZ,yGUUYTZ,True
eqPYwDUB,eqPYwDUB,True
ITIdZTTay,lTIdZTTay,False
AbKlyZL,AbKIyZL,False
skEfSu,skEfSu,True
ZEWISdI,ZEWISdl,False
iEhYK,iEhYK,True
AIZsDl,AIZsDl,True
pIWvTm,plWvTm,False
AyMBRgC,AyMBRgC,True
pyrmi,pyrmi,True
zGqArhtb,zGqArhtb,True
YLWpuxPE,YLWpuxPE,True
tzxccCE,tzxccCE,True
VNLipUlsQ,VNLipUlsQ,True
ZEzjKXZ,ZEzjKXZ,True
UEQeVhmt,UEQeVhmt,True
CDiLUI,CDiLUl,False
usKfE,usKfE,True
CUtOg,CUtOg,True
SmLmrtaqV,SmLmrraqV,False
BlSNDMCB,BiSNDMCB,False
uFRGd,uFRGd,True
hamZQlw,hamZQlw,True
cOgniN,cOgniN,True
aSydH,aSydH,True
NgMyldTOa,NgMyIdIOa,False
hLvjSpCs,hLvjSpCs,True
hGPOF,hGPOF,True
RdFXAZfpc,RdFXAZjpc,False
YRRxz,YRRxz,True
ODBEVzg,ODBEVzg,True
HJWqFWZOT,HUWqFWZDT,False
PTYKsJVGb,PTYKsJVGb,True
AbMpxtbh,AbMpxtbh,True
YmJgoXuFe,YmUgaXuFe,False
xaRjhmo,xaRjhmo,True
wbLBbJsUW,wbLBbJsUW,True
zqqJqCwz,zqqJqCwz,True
ilTFhdJf,ilTFhdJf,True
KWpdyz,KWpdyz,True
datwoueFW,dztwoueFW,False
kQhwiB,kQhwiB,True
mDUVCz,mDUVCz,True
jAyPAD,jAyPAD,True
qXOhvMybn,qXOhvMyon,False
lPNyrsh,IPNyrsh,False
gOpuR,gOpuR,True
rZbKAbh,rZbKAbh,True
sbYreEjcj,sbYreEjcj,True
fjoWKwYT,fjoWKwYT,True
rpTKQvMa,rpTKQvMa,True
NlGCedF,NIGGedF,False
ZdAKdJlH,ZdAKdJlH,True
aKRJMobo,aKRJMobo,True
PnNwCal,PnNwCal,True
iavnvZI,iavnvZl,False
xYvaX,xYvaX,True
CmSpVWqaD,CmSpVWqaD,True
fLJQsBpN,fLJQsBpN,True
jETxTKy,jETxTKy,True
ODonecfQ,ODonecfQ,True
yhpaGnH,yhpaGnH,True
LlcjtXii,LlcjXXii,False
vzwpeMIy,vzwpeMly,False
MNKuR,MNKuR,True
NfaouvUZ,NfaouvUZ,True
EHXlN,EHXIN,False
TzOTD,TzOTD,True
qpxXkzw,qpxXkzw,True
NVODlBUD,NVODIBUD,False
hjHxmePgm,hjHxmePgm,True
deSWTD,deSWTD,True
pJZbILXtP,pJZblLXtP,False
EoYlwYu,EaYYwYu,False
ndrzRtHA,ndrzRtHA,True
mslnptRuq,mslnptRuq,True
FfzyNv,FfzyNv,True
OYzeXhjI,OYzeXhjl,False
LMhxaGxrr,LMhxaGxrr,True
RnnhMa,RnnhMa,True
jtyIPplm,jIyIPpIm,False
oIKmHkGZ,olKmHkGZ,False
UKbyQRRnX,UKbyQRRnX,True
OeRiT,OeRiT,True
wevFrYC,wevFrYC,True
uUUpHWwUU,uUUpHWwUU,True
TitVibfk,TifVVbfk,False
SRijhK,SRjjhK,False
VnFbBWL,VnFbBWL,True
kplQJwLi,kpIQJwLi,False
iYAbpHX,iYAbpHX,True
ZyVcTOTp,ZyVcTOTp,True
JywqK,JywqK,True
HlMsa,HIMsa,False
LMJHeqEc,LMJHeqEc,True
OCVnkgS,OCVnkgS,True
eCIRq,eClRq,False
tzexim,tzzxim,False
UPkqNqPf,UPkqNqPf,True
cmTzmOSd,cmTzmOSd,True
aBPYaBwR,aBPYdBwR,False
TluheKgL,TluheKgL,True
BKyXfjO,BKyXfjO,True
Htejaf,Htejaf,True
jBSqXLMsL,jBSqXLMsL,True
jSvpNC,jSvpNC,True
MiVLvSaCE,MiVuvSaCE,False
ZQcuuSjG,ZQcuuSjG,True
HBatr,HBatr,True
kmOaqqZF,kmOaqqZF,True
dMLtUqAsm,dMLNUqAsm,False
xudMDyj,xudMDyj,True
aWdzgMLm,aWdzgMLm,True
aoKNkt,aoKNkt,True
hYIif,hYIif,True
nCqvtCq,nCqvtCq,True
nLYto,nLYto,True
zrboz,zrboz,True
aCeFvuvj,aCeFvuvj,True
plVtrZqAw,plVtrZqAw,True
XRKZunlTG,XRKZunlTG,True
faIItRmV,falltRmV,False
EHydC,EHydC,True
Oqxxo,Oqxxo,True
BCUxWDWU,BCUxWDWU,True
QqcOf,QqcOf,True
CLdAk,CLdAk,True
TeCjVt,TeCjVt,True
AwXahbLqY,AwXahbLqY,True
AOOyTVrFK,AOOyTVrFK,True
NBpkDJDg,NBpkDJDg,True
OhRJgFIx,OhRJgFlx,False
gZMVDYOzB,gZMVOYOzB,False
aWnAHpFV,aWnAHpFV,True
KDSQAR,KDSQAR,True
yaLIAAXSd,yaLlAAXSd,False
BJpmdfzRW,BJpmdfzRW,True
tpWUTTVVB,tpWUTTTVB,False
cyUXrTepJ,cyUXrTepJ,True
BNJSDTc,BNJSDTc,True
NExDzJHwT,NExDzJHwT,True
ussoxGldG,usssxGldG,False
oPdwP,oPdwP,True
cteyTX,cteyTX,True
mPOFht,mPOFht,True
DCwJxj,DCwJxj,True
hfxQdclx,hfxQdclx,True
XgBauo,XgBauo,True
ZZDMMdVne,ZDDMMdVne,False
HcqBfTwHe,HcqBfTwHe,True
BPKzCGAJ,BPKzCGAJ,True
aXUgo,aXUgo,True
yxccInEBp,yxccInEBp,True
ARvtbfozr,ARvtbfozr,True
nIAGqACX,nlAGqACX,False
vgWAUMs,vgWAUMs,True
RyCdW,RyCdW,True
oWhLrlud,oWhLrlud,True
ymLrJTCY,ymLrJTCY,True
zOdDiMO,zOdDiMO,True
XCvfDm,XCvfDm,True
ntAdmyd,ntAdmyd,True
fSEgPu,fSEgPu,True
QYIVPSV,QYVVPSV,False
eNiUGsLgJ,eNNUGsLgJ,False
NdEFoCFb,NdEFoCFb,True
QmMNpJb,QmMNpJb,True
AFwIY,AFwlY,False
AIctJi,AIctJi,True
STcJvWtZ,STcJvWfZ,False
VTWYN,VTWYN,True
TvLegSG,TvLegSG,True
iIAfJ,iiAfJ,False
wofKkmN,wofKkmN,True
qYqDTw,qYqDTw,True
bJDWHKF,bJDWHKF,True
cFHglrEJk,cFHglrEJk,True
BXffKX,BXffKX,True
JinBH,JinBH,True
vcuBnJ,vcuBnJ,True
GGUlmi,GGUImi,False
wBmWYQxy,wBmWYQxy,True
KldsgS,KldsgS,True
xqeLTZtP,xqeLTZtP,True
gUarDiccJ,gUarDiccJ,True
fovfSWU,fovfSWU,True
xKHjOITU,xKHjOTTU,False
DpDcjU,DpDcjU,True
qbYeIQnU,qbYelQnU,False
KBELgA,KBELgA,True
OqkHJnAaD,OqkHJnAaD,True
mlJJjNr,mIJJjNr,False
aqRuoHLQy,aqRuoHLQy,True
WVpVUN,WVpVUN,True
qdFQebH,qdFQebH,True
ChyTIzW,ChyTIzW,True
pOdUEMmoI,pOdUEMmaI,False
eQeft,eQeft,True
lxdDrVBj,IxdDrVBj,False
gXPZcdlv,gXPZcdIv,False
KYrOy,KYrOy,True
UuoIO,UuolO,False
ngljoS,ngijoS,False
fYIsbPZzI,fYYsbPZzI,False
uJcmEGej,uJcmEGej,True
rfZdVN,rfZdVN,True
wDyjxJ,wDyjxJ,True
UvFrKgOm,UvFrKgOm,True
rDNpFA,rDNpFA,True
NaXSyJsS,NaXSyJsS,True
PizkWHh,PizkWHh,True
AtJLzWIgA,AtJLzWlgA,False
LTVYz,LTVYz,True
GYGlM,GYGIM,False
QhehRfe,QhehRfe,True
uVbLxgal,uVbLxgal,True
fMWOP,fMWOP,True
JAWnUCDq,JAWnUCDq,True
bycAow,bycAow,True
ceWESRTzn,ceWESRTzn,True
KAKLZCB,KAKLZCB,True
oQfeEY,oQfeEY,True
boxQC,boxQC,True
Bfqxdnn,Bfqxdnn,True
YWjPB,YWjPB,True
CgoDL,CgoDL,True
qoIixRb,qoiixRb,False
hRPXKn,hRPXKn,True
srCRpQ,srCRpQ,True
SCaMRR,SCaMRR,True
XyjTCv,XyjTCv,True
tHZxa,tHZxa,True
XUOOUkMA,XUOOUkMA,True
KfSSksX,KfSSksX,True
aClFmqmcN,aCIFmqmcN,False
tIRjMjkme,tjRjMkkme,False
CjLYrFumQ,CjLYrFumQ,True
epfowxgxa,epfowxgxa,True
dbvMilRu,dbvMilRu,True
ypDaU,ypDaU,True
iaZol,iaZol,True
EbJnLxU,EbJnLxU,True
JUFTzX,JUFTzX,True
kzOALou,kzOALou,True
XwrUASo,XwrUASo,True
oxeKpct,oxeKpct,True
HFbKnC,HFbKnC,True
OaWCX,OaWCX,True
vynregPP,vynregPP,True
bvLwqIKj,bvLwqKKj,False
VxQQOanKj,VxQOOanKj,False
YnFhNcUoQ,YnFhhcUoQ,False
KBMNdyU,KBMNdyU,True
ZtZvdm,ZtZvdm,True
xzWMmO,xzWMmO,True
JLoKG,JLoKG,True
TfffK,TfffK,True
FHFtZ,FHFtZ,True
fKyqiDpDh,fKyqjDpDh,False
sKQnSn,sKQnSn,True
OGoQe,OGoQe,True
fjxdjK,fjxdjK,True
JqMlEpPCG,JqMlEpPCG,True
zuSHfSqFF,zuSHfSqFF,True
wTmRQ,wTmRQ,True
nApYLwS,nApYLwS,True
uZWAqeVw,uZWAqeVw,True
ewIkMXFmF,ewIMXXFmF,False
jZSFKRfGk,jZSFKKfGk,False
TVRpt,TVRpt,True
kBnsTcfkK,kBnsTcfkK,True
eePNOQ,eePNOQ,True
nacRN,nacRN,True
hIEdCA,hlEdCA,False
vXrlDnyv,vXrIDnyv,False
sKreAC,sKreAC,True
tofcGZwO,tofcGZwO,True
UHNUT,UHNUT,True
fqrqZcry,fqrqZcry,True
duxEBRw,duxEBRw,True
VZtfTASz,VZtfTASz,True
MyrmvvGbv,MyrmvvGbv,True
YPHSEwixE,YPHSEwixE,True
QAdBqjAor,QAdBpjAor,False
VDPLxtOJr,VDPLxtJJr,False
HlQEanaif,HlQEanaif,True
ePZtORhBR,ePZtORhBR,True
erGaFp,erGaFp,True
LHnle,LHnIe,False
fVOHcvjVV,fVOHcvjVV,True
kGIfVuKpn,kGifVuKpn,False
WmCEyFF,WmCEyFF,True
gbtBtwc,gbtBtwc,True
JbDunSS,JbDunSS,True
tvYFYj,tvYFYj,True
KkzcDtkw,KkzcDtkw,True
UzaAMl,UzaAMl,True
JinnJ,JinnJ,True
GPJcA,GPJcA,True
xvzqSw,xvzqSw,True
RLSIGMHp,RLSIGMHp,True
dKqKrtt,dKqKrtt,True
yHQyRgbi,yHQyRgbi,True
LVfOgdjeG,LVfOgdjeG,True
ASBTCVmR,ASBTCVmR,True
gAGBGoU,gAGBGoU,True
xhPSFue,xhPSFue,True
CnxwVU,CnxwVU,True
PyGsCZ,PyGsCZ,True
mMKjkmvsk,mMKjkmvsk,True
VVAnSdg,VVAnSdg,True
TdwOUDfZj,TdwOOUfZj,False
bBekKl,bBekKl,True
mJwmpMoP,mJwmpMoP,True
QdYmlH,QdYmlH,True
mnKmaLx,mmKmaLx,False
jBIOwXz,jBIOwXz,True
JlVGikP,JVVGikP,False
tIFUhGUGy,tIFUhGUGy,True
HfSCh,HfSCh,True
KmerS,KmerS,True
kisBYNl,kisBYNl,True
eIoFDD,eIoFDD,True
TpySeAJr,TpySeAJr,True
xAUTEFqUA,xAUTEFqUA,True
qRadw,qRadw,True
CVMlnb,CVMInb,False
zQAjvguWk,zQAjyguWk,False
QMZpVMt,QMZpVMt,True
CXUeI,CXUeI,True
yfdrFFih,ytdrFFih,False
fxMZmXE,fxMZmXE,True
RNQODWc,RNQODWc,True
GBipCTI,GBjpCTl,False
bwBvU,bwBvU,True
OwwAqcqp,OwwAqcqp,True
srpHfY,srpHfY,True
qXPXPEgs,qXPXPEgs,True
nXakrNBit,nXaxrNBlt,False
vfExzOUMg,vfExzOUWg,False
mhiYZlG,mhiYZIG,False
DYxvRc,DYxvRc,True
DGXCq,DGXCq,True
lvnNCynno,lvnNCynno,True
auzImko,auzImko,True
XILkWo,XILkWo,True
VlYPJPX,VIYPJPX,False
tpqyzc,tpqyzc,True
jIbzDssPB,jjbzDssPB,False
sFYWtqpZk,sFYWtqqZk,False
cXtzIGdoB,cXtzlGdaB,False
vNEqK,vNEqK,True
ZRoOOBK,ZRoOOBK,True
BeTPTAZ,BeTTTAZ,False
olitgUwv,olItgUwv,False
qradQYboY,qradQYboY,True
yUuwmPkuO,yUuwmPkDO,False
KzhexaC,KzhxxaC,False
nKXyQR,nKXyQR,True
wvreQ,wvreQ,True
osXHZ,osXHZ,True
ykuWP,ykuWP,True
EkFLd,EkFLd,True
mycxt,mycxt,True
mXMkhHmo,mXMkhHmo,True
DUFHapx,DUFHapx,True
AGoCkGOV,AGoCkGOV,True
DQumCSCeF,DQumCSCGF,False
ihTViiJLe,ihTViiJLe,True
pXDbtKWi,pXDbtKWi,True
ATiJNGmSR,AiuiNGmSR,False
MHDSFfB,MHDSFfB,True
yBWbute,yBWbute,True
HDQsnco,HDQsnco,True
YiWnm,YiWmm,False
GYHtLZgX,GYHtLZgX,True
mRGfnKscF,mRGfnKscF,True
oTZfCts,oTZtGts,False
mQPoz,mQPoz,True
yQonIZ,yQonIZ,True
elbuO,eIbuO,False
WtCcGY,WtCcGY,True
LfFEfy,LfFEfy,True
xDHHRK,xDHHRK,True
UQTCn,UQTCn,True
XLJjInxW,XLJjjnxW,False
qHAvolPb,qHAvoIPb,False
qYEgpAiG,qYEppAiG,False
ERIHQQZdg,ERiHQQZdg,False
MvMhA,MvMhA,True
dtddJ,dtddJ,True
KryMev,KryMev,True
lVdqROH,lVdqROH,True
EwsCkpT,EwsCkpT,True
noVYJwexo,noVYJwexo,True
zFrMV,zFrMV,True
tDlIJ,tDllJ,False
AeindcF,AeindcF,True
jEWMsofWf,jEWWscfWf,False
eIQDdwiZe,elQDawiZe,False
CGAKomGBG,CGAKomGGG,False
XkIkfxcY,XkIkfxcY,True
KlvWsvYS,KIvKsvYS,False
RiRcdg,RlRcdg,False
DAbizbr,DAbizbr,True
XIKLsHK,XIKLsHK,True
UtgSAKL,UtgSAKL,True
bFBEJ,bFBEJ,True
vdZvKMSyo,vdZvMMSyo,False
YGFpWEd,YGFpWEd,True
HRsFyINQ,HRsFyvNQ,False
ZqNEsfJO,ZqNEsfJO,True
DZclSK,DZcISK,False
OdeGnrhS,OdeGnrhS,True
VFLjN,VFLjN,True
jiXmneYRi,jjXmmeYRi,False
PoAjRsPf,PoAjRsPf,True
Yotbg,Yotbg,True
FzpyIW,FzpylW,False
Yjado,Yjado,True
sXmUE,sXmUE,True
BepFOL,BepFOL,True
GQDmsbK,GQDmsbK,True
zKLyov,zKLyov,True
KKEngbj,KKEngbj,True
ePWrXATo,ePWrXATo,True
iNsnaTYp,iNsnaTYp,True
MNDsgkK,MNDsgkK,True
BNoaR,BNoaR,True
hTktsacf,hTktsacf,True
LkGiY,LkGiY,True
tgXsUVMw,tgXsUVMw,True
DATqeWyN,DATqeWyN,True
KlHYPHG,KIHYPHG,False
YDnoNoe,YDnoNoe,True
zZPZJC,zZPZJC,True
KXDyt,KXDyt,True
UoOGA,UoOGA,True
NnaIsbmm,NnaIsbmm,True
rcEsI,rcEsl,False
yvUHEDU,yyUHEDU,False
mrkNOJDl,mrkNOJDl,True
gPnWIx,gPnWIx,True
FljxWjc,FIjkWjc,False
vTSvIaJ,vTSvlaJ,False
hUFbLtx,hUFbLtx,True
bAQclmgM,bAQclmgM,True
ufzEj,ufzEj,True
nRUAMIF,nRUAMlF,False
fhEQdcg,fhEQdcg,True
KXTZfbjf,KXTZfbjf,True
WrJOl,WrJOl,True
NKsmGlitC,NKsmGiiiC,False
sgDpyANh,sgDpyANh,True
CCzflmub,CCzflmub,True
gzpbGUfiC,gzpbGUfiC,True
smfYJEtNw,smfYJEtNw,True
kpmDLabUc,kpmDUobUc,False
jpSQX,jpSQX,True
Bnjjbhukc,Bnjjbhukc,True
xqYPM,xqYPM,True
cPzEn,cPzEn,True
RHQGpAQK,RHQGpAQK,True
PzHWK,PzHWK,True
UjtIfa,Ujtffa,False
tlnPgvyg,tlnPgyvg,False
eboXD,eboXD,True
pvPhnQfT,pyPhnQfT,False
NGUkV,NGUkV,True
EhPMMv,EhPMMv,True
YvvfNSd,YvvfNSd,True
iIghkLgi,iighkLgi,False
VtsrHUXn,VtsrHUXn,True
PKISxNz,PKISxNz,True
RxMGA,RxMGA,True
uNjteiSqb,uNjjeiSqb,False
WHMjKqit,WHMjKqit,True
elBRnTA,eIBRnTA,False
aPWSYz,aPWSYz,True
WQDac,WQDac,True
bKANsrUIC,bXANsrUlC,False
JMHzWz,JMHzWz,True
ttsfCMR,ttsfCMR,True
tMiDBh,tMiDBh,True
PPbFyc,PPbFyc,True
oLPOOijSC,oLPOOijSC,True
QDageaRpd,QDggeoRpd,False
ZrjAjBOzb,ZrjjjOOzb,False
VqrpYMYx,VqrpYMYx,True
NedQtph,NedQtph,True
hXmPEMfuE,hXmPEMfuE,True
uqNfpcG,uqNfpcG,True
HqagTfJ,HqqgTfJ,False
oaKPdIrN,oaKPdIrN,True
wMbuRirED,wMbuRirED,True
yOpxEKF,yOpxEKF,True
sTFgqj,sTFgqj,True
UDqOUdut,UDqOUdut,True
PDfdiG,PDfdiG,True
hYMjIJ,hYMjIJ,True
vYAyz,vYAyz,True
KLXJzGv,KLXJzGv,True
NokXBnQj,NokXBnQj,True
jYmYvXq,jYmYvXq,True
SztVj,SztVj,True
EQcAEpqF,EQcAEpqF,True
jSwSNZF,jSwSNZF,True
